@relation 'resultsNCexpanded-weka.filters.unsupervised.attribute.Remove-R37-144-weka.filters.unsupervised.attribute.Remove-R37-40,42-43'

@attribute 00 numeric
@attribute 01 numeric
@attribute 02 numeric
@attribute 03 numeric
@attribute 04 numeric
@attribute 05 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute H numeric

@data
5,-14,-11,-29,24,13,14,6,-26,-2,22,33,-4,13,-2,11,50,1303,89,143,452,32,312,823,32,2041,436,52,826,13,4,3,3,2,21,0,-149
22,-19,-22,39,4,1,4,-37,-17,13,26,0,52,-19,36,106,400,5,12,-5,119,1106,264,-3,-32,-19,19,165,47,-12,3,-14,21,12,11,-5,-103
-14,-4,48,832,250,25,11,-16,677,1689,288,11,-1,8,5,26,-4,-11,26,-17,-11,24,-26,-26,21,-20,-17,10,-16,-30,24,-23,-14,95,7,-13,162
41,-35,-31,-2,-13,23,66,833,13,-7,-11,52,1,125,50,7,13,154,7,6,-15,5,-4,42,6,-2,-6,3,6,1,31,-20,-16,-6,-7,9,-23
66,14,-43,11,53,2281,13,-6,-43,-7,-9,368,28,-9,-4,-10,-5,25,24,-8,-7,-29,-5,32,-5,1,-23,-6,-27,61,7,43,2,-4,-20,111,-21
6,-15,-53,-17,1,-27,21,11,-11,-22,-21,-2,33,9,10,10,-5,12,14,70,68,-13,-11,168,4,-11,-36,-14,-12,230,2,-9,-29,5,3,-4,114
51,11,0,-34,-18,9,47,63,544,16,-21,-13,29,2381,344,62,-7,16,153,171,20,-20,17,105,21,77,-15,-28,-4,-5,-19,13,-7,-18,-15,-8,-44
26,17,40,81,18,-15,10,28,135,1031,183,1,60,171,2401,86,10,16,22,43,343,-4,-30,7,-8,-1,36,-17,-1,-6,9,-7,16,-1,-4,12,-100
46,19,-27,-19,30,8,10,12,-40,11,2,38,14,4,35,-16,46,1318,27,-17,-5,7,324,758,23,2,-7,-7,821,27,-8,15,2,-5,8,33,-149
35,-6,-26,-17,-35,14,492,677,98,-15,-25,38,32,133,61,-19,-8,252,25,-15,-42,-27,-13,71,14,6,-36,-32,-26,8,27,-14,-42,-44,-24,16,-19
102,34,-48,-12,29,2288,30,-4,-7,-33,-16,391,16,-26,-52,-16,-26,27,1,-5,16,-5,-18,6,32,8,-20,-18,-8,68,140,15,-39,-36,-11,131,-15
30,7,-3,-16,-1,24,14,80,274,-10,-30,11,53,2386,1037,59,-14,17,149,211,3,11,-26,120,22,42,-14,-11,-15,12,4,-1,-9,-45,-39,5,-37
11,-13,-29,157,9,5,5,20,63,440,156,19,47,66,2415,172,13,-6,40,252,1345,5,-36,-12,8,22,14,-14,-38,0,2,-11,-18,6,-17,5,-92
21,-12,-20,12,-5,0,22,676,93,9,-24,51,32,81,36,-53,-21,230,8,11,-20,-17,-42,42,-9,-24,-24,-29,-11,17,22,-4,-8,-13,-12,4,-17
131,33,-29,-22,-20,2288,40,17,-59,-19,1,405,18,-3,-12,11,-18,24,19,-8,-53,-26,-15,24,16,-33,-25,-27,-18,56,153,32,-53,-28,-36,116,-14
17,0,-12,-9,-24,21,13,60,301,-21,-37,3,56,2386,1016,53,-17,26,139,191,-2,-20,-7,130,18,32,-8,-48,-28,19,5,6,10,-24,-29,17,-37
0,12,12,141,6,14,9,-6,90,426,159,13,7,81,2415,156,20,13,16,240,1340,16,-18,1,13,-18,25,5,1,-1,7,-14,4,-24,-31,12,-92
4,13,-15,-16,-11,-3,3,-32,-28,3,-46,9,-11,2,-43,4,12,7,8,9,-14,138,565,20,1,32,78,1562,385,20,29,20,15,440,42,31,-46
26,15,-64,-21,-26,-2,687,666,45,-22,-9,43,39,112,-15,-38,7,224,33,-5,-93,-4,-18,48,42,-7,-29,0,-8,5,11,-14,1,23,-22,12,-16
111,60,-7,-8,16,2287,36,-1,-28,-16,-42,400,1,21,-57,-35,-23,39,21,-23,-36,-9,-30,29,27,-40,-17,-48,-38,66,137,5,-83,-28,-59,121,-14
-18,2,-12,-30,-39,-3,-26,70,285,-33,-13,16,37,2390,1052,17,-16,9,12,243,-6,-16,-32,134,-9,47,-13,-48,-1,1,23,18,-25,-35,-13,-1,-37
30,-2,6,144,25,2,32,24,-3,445,141,8,-14,-3,-24,-45,-20,17,-14,-11,-46,-21,-57,18,-3,-28,-51,48,-5,5,758,82,-20,-8,-40,159,-92
10,5,-12,15,-11,13,-9,-5,-27,21,-41,22,19,8,-30,15,10,12,51,-34,-1,109,573,7,0,27,33,1569,356,21,2,20,22,450,54,21,-46
7,40,-45,-16,-29,-2,21,-17,88,-33,-26,40,14,-2,43,-11,-9,234,17,0,-49,-22,-12,55,7,8,-23,-14,-30,4,11,-15,5,-5,-53,21,-15
122,55,-17,13,6,2287,-13,12,-14,-25,-10,370,1,-8,-26,-13,-4,38,-6,-12,-2,-48,-38,24,37,-9,-23,-3,-43,51,126,35,0,-59,-6,51,-14
2,42,-14,-38,-36,12,22,67,307,-30,-7,8,19,2390,1020,32,6,17,56,188,-5,-6,-39,109,22,45,30,-8,-41,24,6,40,-5,9,-16,2,-36
-8,51,29,131,13,6,-2,-23,82,406,160,20,44,65,2425,180,0,23,14,227,1372,-9,-4,-6,26,27,7,5,-55,23,-5,-9,-3,14,-35,11,-92
38,12,-43,-24,-12,28,843,566,37,-11,-15,54,154,139,12,-21,11,264,30,9,-43,-24,-5,77,29,26,-22,-20,2,29,41,15,-35,93,234,519,-13
-1,40,-40,-44,-28,24,-4,58,278,8,-1,19,-13,1148,1678,35,19,37,25,338,1,-22,-13,107,17,35,-21,-27,-30,18,16,23,-15,-30,-20,21,-38
18,-6,-48,57,34,26,6,27,-18,245,65,25,-11,32,132,910,133,30,50,237,2425,45,16,50,26,7,98,-15,-4,28,29,24,-16,-15,-14,34,-84
45,21,-31,-55,-8,24,824,576,73,-13,12,76,29,132,-10,-37,-2,242,0,27,-30,-34,18,59,17,11,-45,-22,-11,27,5,17,-62,-9,-1,9,-11
101,43,-81,-4,30,298,9,-6,-23,-33,27,64,4,12,-36,-20,1,19,3,26,-31,-37,-6,48,11,10,-11,-23,-11,43,134,44,12,-30,3,128,-19
24,18,-10,5,20,2,15,15,-10,-1,10,30,90,14,-74,-9,-8,47,688,125,14,-26,41,358,34,-8,-4,-14,0,338,26,3,-41,10,11,25,104
5,51,23,-32,-2,11,-13,57,282,-3,10,26,47,1173,1642,36,13,27,123,350,8,-7,-11,103,18,56,-24,-34,-10,37,20,-1,11,-26,10,8,-38
16,9,21,39,43,1,4,16,-17,257,69,2,34,14,137,885,173,10,49,252,2436,19,21,6,28,19,99,-28,-5,23,23,24,0,5,-19,7,-83
36,9,3,-10,4,14,865,553,67,-14,5,55,630,136,64,-19,20,250,38,49,-11,-11,13,75,6,4,-29,-20,12,23,7,6,-41,-24,20,15,-10
12,1,-2,55,27,21,-1,-4,9,255,75,-14,36,42,148,905,142,30,42,239,2436,25,8,5,-16,32,94,-4,-6,26,18,29,-12,-33,0,27,-82
49,13,35,-19,-1,14,774,557,56,-38,10,48,56,121,64,-22,17,256,25,39,-7,9,22,75,3,-9,9,-8,7,27,25,-4,-57,6,11,9,-9
87,31,-28,-12,34,2198,14,12,4,-34,22,123,47,31,-5,-19,12,40,13,-7,-42,-40,-11,18,37,3,-3,-17,0,63,144,32,-13,-4,14,122,-19
4,-1,-52,11,-1,8,12,45,270,-27,13,28,20,1176,1672,39,7,20,115,308,21,-35,-9,106,35,31,82,-9,-12,4,18,30,9,-12,8,2,-38
-4,4,15,74,19,-10,32,-11,13,260,86,11,13,22,170,913,189,7,63,246,2451,34,13,21,30,22,107,-4,9,12,24,10,-7,14,-4,-11,-83
38,24,1,227,63,23,20,-1,24,-7,23,9,28,2,-6,26,3,4,18,7,-28,6,60,17,22,-3,33,104,1095,39,44,-3,49,1779,534,19,5
33,20,-4,-17,-14,-8,29,502,84,-2,-3,13,30,150,57,3,17,272,21,16,39,10,-5,106,14,8,10,4,-15,9,19,-14,13,7,-3,9,-5
3,-13,33,19,-13,5,0,-1,12,5,-11,9,121,5,10,14,-1,29,735,128,-4,8,2,26,71,26,19,6,-5,16,47,23,12,1,-15,-1,110
9,29,28,1,-10,14,5,35,172,15,-10,29,9,204,2452,52,26,17,136,2378,83,18,-14,66,56,87,43,10,-11,12,22,-3,23,13,-10,3,-31
16,7,53,45,3,7,2,-10,54,195,59,15,17,-5,82,1614,410,19,11,141,2452,136,19,-10,19,51,822,2,-25,-3,10,23,61,26,7,11,-65
50,2,-5,12,0,21,634,539,96,4,0,45,1017,153,65,-32,2,256,185,36,18,24,-4,94,18,31,0,-8,1,9,5,-9,32,11,-3,38,-3
-31,15,31,17,19,2,-5,16,157,28,12,-7,16,189,2442,40,21,5,120,2379,4,11,23,60,74,93,23,9,-1,-2,-7,35,46,-9,-22,-11,-29
-12,11,-27,-16,-3,6,361,509,55,-18,14,18,32,145,17,-4,21,247,-11,14,-22,-1,3,92,-16,0,-6,-6,13,-2,0,-9,-17,-24,17,11,-1
-11,-18,5,12,9,-8,-17,8,133,-31,6,6,38,201,2442,26,29,-7,110,2379,97,5,-3,55,51,68,25,-25,17,11,25,26,13,-14,-8,20,-27
-3,3,-1,13,35,-10,6,-2,-1,207,78,-1,-5,14,38,1603,411,11,-1,136,2442,121,30,20,-2,86,820,-6,9,7,0,-11,31,28,15,-4,-62
10,19,29,2,3,-5,632,485,68,11,12,23,948,136,60,-12,18,238,3,-5,-50,-9,16,115,11,-5,-2,-14,-8,-10,-3,7,-32,-13,11,-1,1
24,24,-24,-4,-1,-5,5,8,135,-11,18,-2,40,180,2435,52,12,-3,121,2372,-8,20,17,41,76,67,22,-10,25,11,-24,27,66,-7,-2,15,-27
1,18,-31,6,22,5,-11,-19,26,185,62,27,-14,1,24,1575,425,18,21,126,2435,150,42,6,-9,7,813,37,7,-4,-34,-3,55,11,-2,19,-62
45,23,23,-24,-15,22,779,396,44,-27,3,23,951,91,43,3,12,257,45,12,14,-14,7,127,41,21,3,-5,-11,15,1,2,-1,-30,2,-4,1
108,35,31,27,31,2054,22,10,7,-13,0,538,18,31,21,-21,-6,39,29,21,13,-39,-3,19,15,-4,24,-19,-6,35,47,36,5,6,16,161,-9
5,27,32,0,0,5,6,23,147,-26,-29,7,10,46,2439,124,3,26,82,2376,85,-15,0,34,55,63,37,-9,-11,44,1,41,7,-2,-1,7,-23
37,5,40,25,8,7,-1,-1,27,138,55,6,1,-6,22,221,125,6,13,-10,139,2336,344,17,16,27,2439,116,16,18,16,10,117,20,-13,4,-50
19,19,16,494,649,12,2,-3,29,793,291,25,19,8,-3,16,22,21,22,35,19,-5,7,-2,-9,11,2,3,7,2,6,14,22,37,20,-4,116
11,17,33,-6,-6,-4,727,398,13,-6,-9,18,743,106,-8,6,19,263,32,-1,26,-31,-14,121,11,6,-5,-26,-14,1,-19,-1,39,-31,-1,1,1
100,42,-4,9,23,2037,4,-14,-31,19,22,517,21,22,4,-3,13,39,10,5,-5,-24,11,30,15,17,36,-22,-15,23,1,15,10,-24,-10,144,-9
10,12,31,-9,-5,34,33,28,158,-12,3,16,3,89,2439,145,19,17,111,2376,81,-28,-13,36,64,58,15,-3,24,28,28,69,20,-48,-22,24,-23
24,15,58,29,-5,0,11,21,5,125,19,5,-13,43,69,222,131,13,12,-11,176,2336,357,23,57,40,2439,78,20,18,21,27,125,-11,-13,4,-50
24,3,27,28,-2,-11,722,392,62,20,0,28,40,126,13,14,26,234,15,15,11,-1,16,105,7,0,33,14,9,-8,8,23,16,0,0,14,2
53,66,1,-6,18,2040,15,25,35,-5,8,545,2,19,14,11,2,27,-8,-24,13,-8,-3,26,23,8,8,-3,-12,37,-26,-6,26,-19,0,156,-9
18,33,20,3,-5,-8,-9,-12,3,-3,-6,8,291,12,8,17,3,13,685,60,17,-27,23,41,28,12,15,9,-8,29,21,-1,14,11,13,16,102
-18,26,12,29,-10,16,11,26,114,-5,6,25,0,59,2430,113,23,19,89,2376,76,6,26,21,28,66,12,12,7,22,23,28,25,14,11,-7,-23
20,9,18,49,9,5,10,27,-9,131,26,-3,-15,13,48,237,133,-9,3,14,146,2346,330,15,32,35,2430,103,32,13,-4,0,127,26,-15,12,-50
10,9,23,496,632,-5,13,2,-9,790,307,14,-5,34,-7,50,25,5,6,40,17,-8,14,9,29,12,-17,33,-1,10,-7,-13,2,50,19,10,116
47,6,16,-22,-2,8,788,392,11,-14,6,27,1008,113,-3,27,4,246,174,28,29,-4,32,115,-5,-9,2,-23,6,-2,17,12,22,-7,-15,15,3
69,62,8,0,47,2034,2,21,14,-2,3,526,-12,27,2,4,-11,15,11,-13,-14,17,-12,13,23,-21,4,-15,-4,26,22,35,32,13,14,173,-8
-15,34,67,-5,-7,1,7,43,121,1,-18,-10,-4,48,2436,116,36,10,107,2371,99,-15,-28,40,31,60,64,17,-23,16,23,47,41,3,8,8,-23
-15,-16,36,44,-12,3,0,19,28,115,14,11,33,8,35,256,131,16,-12,15,190,2341,343,21,13,49,2436,89,25,22,-9,-7,76,30,2,12,-50
2,-37,33,510,629,7,9,-13,21,824,287,25,5,-15,20,23,-22,15,31,22,22,14,20,12,14,16,35,22,-5,0,-16,5,10,11,14,12,116
19,28,12,21,12,-8,22,469,46,18,-2,10,-11,147,57,24,22,247,16,55,58,20,-9,127,21,43,52,-3,3,5,10,52,32,14,11,-2,5
16,33,36,0,-4,-2,22,55,36,-6,0,16,428,58,48,-21,3,66,705,87,45,12,19,225,30,35,20,-6,-20,104,19,11,34,-5,16,12,101
-6,8,64,-2,-5,0,6,27,40,-16,3,-7,12,25,644,223,29,-5,42,708,415,85,16,11,79,91,43,3,3,58,11,44,21,-5,-1,22,-10
-16,22,89,23,1,18,4,13,33,0,-10,-10,-5,18,21,1,-17,-3,4,1,26,-24,-13,12,8,-6,2,-2,7,6,9,26,15,-29,12,4,-34
20,23,3,-29,5,21,31,7,17,11,14,1,2,30,21,24,30,6,24,-1,15,-31,-6,5,14,18,27,21,-5,17,-23,35,-2,8,9,14,-177
51,25,20,0,-4,1,398,441,46,-12,8,32,1026,148,28,-15,4,244,244,47,39,-11,0,144,14,5,46,-1,-2,11,-3,28,27,-11,-17,22,5
169,59,30,1,16,1864,37,41,25,-7,-1,1800,-17,35,22,-1,6,41,5,21,41,-22,-7,35,31,50,25,-19,-24,25,24,16,16,-22,-7,216,-6
4,38,38,-26,-11,3,36,20,68,-5,7,2,30,43,639,244,32,-6,51,698,425,89,3,-8,61,87,61,-18,-16,55,36,31,73,14,-19,3,-9
3,-13,71,25,16,23,-3,3,59,24,2,31,13,26,10,173,62,-3,-5,16,73,2316,417,29,-1,34,1161,2316,54,-5,53,25,137,75,8,-2,-34
7,-2,31,30,-2,-8,14,41,37,15,37,5,-12,27,46,-9,18,12,-19,25,13,-8,11,1,55,36,38,0,-36,14,-18,25,10,24,32,10,-178
47,26,17,-36,1,15,410,423,43,-3,4,20,1032,136,18,4,-1,252,199,68,26,-49,4,132,1,22,8,1,-10,-1,-5,-10,44,-15,1,15,6
-1,31,43,3,-21,17,37,29,78,-11,1,13,15,21,598,205,41,-9,35,716,420,83,24,28,72,72,41,-14,-19,80,13,36,29,-22,0,12,-9
-9,-19,60,5,-13,18,-5,-7,10,25,4,22,11,19,1,160,63,28,28,19,61,2312,373,29,28,27,1151,2312,65,7,18,-5,146,48,-1,8,-34
25,14,-4,-19,-12,0,6,36,5,-3,7,41,62,8,14,-25,5,-3,0,39,15,12,-9,15,0,-7,45,-6,-19,2,-4,41,-6,4,8,15,-177
13,17,35,-12,-6,5,11,-2,13,-2,14,6,16,23,24,-14,13,26,24,4,31,-19,8,11,30,11,9,-25,-5,9,6,29,-1,16,0,13,-143
29,28,-5,6,-6,9,-2,454,55,-1,-33,28,19,125,1,3,21,265,-5,34,-3,-28,7,133,17,9,54,-7,-4,8,7,10,38,-17,-29,12,7
-15,1,50,0,-10,5,12,3,46,-24,-17,8,7,50,664,206,24,15,31,711,426,93,-5,25,-4,80,20,12,10,68,-5,10,27,-23,-8,38,-9
38,-21,26,30,17,10,26,33,30,32,-6,12,5,16,3,171,57,21,33,22,88,2312,409,28,50,43,1142,2312,29,17,11,23,120,66,-12,25,-34
21,26,-5,-21,24,13,-25,-7,-22,0,23,44,-18,43,-35,12,27,18,4,-1,13,-11,0,9,-32,22,-10,-7,-33,-1,25,35,7,19,5,5,-177
3,33,38,8,7,0,-13,-5,35,735,382,-3,2,-8,-4,372,136,6,4,20,-16,38,-13,5,21,-7,17,-9,-22,0,-7,-10,8,-2,6,-3,167
-8,-2,32,18,-35,15,22,4,31,-22,0,15,-13,-2,21,-11,5,3,-5,10,2,3,-6,18,-16,9,-17,6,-51,7,10,5,7,-24,0,4,-142
-91,-73,-21,7,-22,-67,-104,445,29,46,-1,-75,-95,418,52,-19,-10,77,-82,-82,23,-5,-7,74,-129,-115,14,-12,5,-73,-99,-82,11,-15,-10,-109,9
70,-70,4,0,-17,127,-50,-75,12,13,-6,913,-91,-63,29,-9,-4,105,-67,-83,18,5,-4,2,-70,-51,27,0,-5,-1,-73,-88,24,-3,-17,14,19
-39,-64,4,-13,-24,6,-27,-39,-1,24,-32,27,177,-12,30,26,-26,19,490,-43,9,14,12,8,-9,-41,10,-18,-18,6,-22,-35,22,14,-1,34,105
28,-119,52,68,1,34,6,-77,19,21,-19,35,17,-88,27,112,61,37,39,-81,52,677,349,48,34,-57,438,2319,210,38,38,-103,176,90,6,37,-33
-60,-75,27,15,-16,9,-13,-62,1,33,30,14,-6,-57,-33,12,21,11,-6,-68,-15,-6,-18,11,-15,-31,-22,13,0,12,-25,-48,-7,25,-3,40,172
-48,-50,4,-31,51,-68,-37,-57,1,-39,23,-41,-55,-62,-5,-29,50,-53,-73,-54,-25,-33,57,-67,-54,-59,-28,-15,63,-73,-62,-63,-28,-18,44,-62,-37
-112,-67,4,42,60,-87,-102,461,22,29,81,-69,-114,463,42,11,97,-20,-124,-39,0,-9,100,-3,-93,-79,3,17,80,-71,-119,-62,-20,12,77,-70,10
-2,13,2,-7,81,34,2,-4,95,42,87,38,-12,37,2395,179,89,31,34,2386,150,41,99,32,-4,126,27,2,107,60,-23,25,25,16,102,29,-15
17,6,18,58,103,19,9,-15,36,38,83,28,6,9,-1,145,141,27,-1,6,18,677,182,72,9,57,323,2318,105,58,15,18,171,92,89,32,-33
23,35,29,54,82,20,43,26,30,42,127,36,7,32,19,48,124,41,36,44,6,17,86,47,18,45,26,-2,87,48,43,43,10,5,79,35,172
30,35,18,109,251,31,34,1,21,54,101,46,30,1,-3,14,118,43,14,25,19,18,114,44,40,33,26,22,186,166,2,17,28,98,1068,165,-30
28,14,10,29,70,32,26,6,8,11,99,87,8,19,16,61,169,826,45,18,17,80,416,593,10,4,15,0,97,41,28,9,-16,10,107,33,141
35,42,11,29,116,43,77,41,7,23,101,54,69,42,6,-3,64,44,15,36,19,9,83,1,20,21,18,30,95,25,46,36,12,15,107,31,-34
37,27,39,11,88,32,56,64,-16,6,100,25,80,536,13,43,99,41,45,55,5,43,119,44,25,36,20,32,105,42,17,25,17,7,109,37,10
18,29,26,31,37,11,14,30,2387,245,57,13,23,2375,136,36,46,36,70,99,36,26,34,27,28,83,41,32,50,17,-4,36,31,41,55,19,-15
50,-14,49,49,43,20,16,11,13,49,40,11,-2,21,19,148,98,27,8,-1,27,681,128,64,25,54,332,2323,65,30,3,52,193,116,50,6,-33
-6,20,-26,4,45,27,30,33,9,48,72,22,5,-3,-15,47,66,14,3,12,4,43,57,8,-6,-22,-30,8,40,18,4,2,-14,38,47,24,172
87,19,11,43,36,113,56,49,9,43,75,600,21,30,-9,76,105,367,38,5,-10,38,63,47,9,-5,-14,8,49,32,-1,21,-8,29,23,19,25
8,45,11,15,39,28,16,42,81,52,38,22,16,67,2387,218,43,8,6,2375,128,51,65,17,-3,96,9,25,59,42,19,58,47,27,48,23,-15
-19,21,73,100,53,8,-4,2,10,31,53,34,-1,2,3,113,80,29,2,21,-34,641,128,49,24,61,305,2323,48,28,9,-14,160,80,65,27,-33
11,16,30,4,51,30,-10,-11,-13,58,74,28,12,12,26,57,70,16,7,12,-3,31,35,6,-4,11,3,44,41,9,-22,10,6,32,34,4,173
-95,-95,120,249,97,141,-52,-82,42,57,78,151,-59,-73,58,57,62,139,-72,-96,30,63,57,122,-82,-69,49,147,217,155,-88,-78,96,1189,190,173,-23
-86,-75,12,62,138,138,-117,-113,17,40,133,171,-81,-113,43,44,123,178,-84,-111,43,33,110,157,-97,-114,48,35,106,148,-113,-117,43,29,133,150,-17
-47,14,58,66,60,66,-45,5,67,167,86,30,-69,-19,41,1019,127,43,-56,1,41,159,85,33,-57,-10,32,41,82,39,-53,-12,31,21,83,55,-142
-61,-10,82,25,83,56,-46,-37,42,46,92,84,-40,7,42,38,202,727,-37,-14,66,32,586,490,-50,-27,42,25,87,42,-58,-25,43,51,78,56,113
-35,11,19,124,414,61,-72,-18,72,692,357,32,-57,3,64,179,112,54,-63,-13,58,49,71,48,-47,1,22,58,67,50,-57,-40,41,62,87,43,121
-95,-30,72,47,89,63,-50,-2,58,44,73,30,-40,-26,51,53,249,61,-27,-12,84,155,880,78,-60,-14,44,191,204,50,-22,7,44,29,88,47,-151
-78,-6,41,26,75,53,-64,12,49,36,62,46,-82,36,74,47,72,27,-41,30,59,32,109,146,-54,-18,77,57,101,513,-64,-15,10,22,63,103,105
5,26,45,46,45,36,-64,3,52,45,72,52,-60,42,86,34,88,55,-53,117,153,69,86,45,102,911,58,66,52,52,18,10,32,38,75,52,87
-59,-2,46,-4,50,39,-69,12,70,56,91,28,-63,-18,42,10,79,36,-57,-5,45,20,74,37,-46,-10,51,22,69,49,-51,0,67,25,87,34,-97
-52,2,89,52,93,45,-60,1,54,24,64,54,-49,-14,87,33,93,45,-58,-8,75,124,89,54,-44,2,1023,230,93,69,-58,99,759,48,66,43,49
-80,14,37,29,91,56,-56,-15,58,146,98,52,-72,-4,47,1037,152,57,-44,-25,275,784,83,54,-42,-33,46,41,81,56,-67,-3,39,8,81,51,-110
-43,-16,27,16,47,22,-11,-31,38,38,53,62,15,6,37,35,171,742,-39,-11,-8,39,543,463,-42,-24,25,40,59,52,-23,-14,14,64,54,35,124
6,-23,-32,138,391,36,-30,-16,53,694,336,31,-29,-6,-13,162,61,15,-48,-5,9,54,34,20,-39,-14,22,73,51,13,-26,-20,-39,23,43,22,123
2,14,9,-8,34,11,359,289,13,-20,44,31,424,79,5,-26,7,60,36,5,35,-3,18,33,-12,7,-6,-30,6,-6,-8,14,36,-2,29,5,-5
-11,-17,17,64,559,46,-24,13,-5,135,59,-2,5,14,9,6,39,9,-26,32,14,-28,25,-16,1,19,2,-10,11,-15,-11,16,30,-1,105,9,46
-53,16,46,63,21,-18,-32,19,-6,-2,15,-2,-11,8,-4,8,49,-11,-33,-10,-8,6,88,5,-27,-13,-14,861,256,27,-26,24,34,696,38,12,-22
-25,1,9,13,2,-10,-29,20,52,57,19,-15,-43,4,261,498,41,10,-45,16,383,147,55,29,-39,13,18,-9,42,-9,-14,21,15,-7,34,2,-117
-29,18,-4,40,9,-10,-23,20,115,277,12,15,9,21,118,50,26,-6,3,5,-11,-8,25,-3,-30,-6,-36,-19,14,2,-14,-17,-33,-11,22,4,168
-17,-22,-9,6,47,9,-33,2,-3,1,20,-7,-4,-7,-31,-28,14,-1,-7,32,32,-29,20,17,-22,22,-5,-17,12,40,-6,-9,-4,-10,41,15,-118
-24,-20,12,2,547,46,-9,0,-62,-18,73,10,-35,1,0,-2,36,29,-15,22,-18,8,45,43,5,11,6,12,60,147,8,12,-15,19,586,806,-55
280,6,-57,-6,19,297,-21,22,22,2,26,-4,11,26,33,-3,14,0,10,29,9,-27,20,-9,8,-4,-6,-13,3,7,313,22,-48,2,42,-5,-113
6,26,-36,-14,17,-11,347,293,-15,-10,17,3,372,75,-4,-30,25,-8,-13,10,25,9,44,959,21,0,-3,-11,19,553,-31,10,-17,0,21,-7,-6
-13,33,15,74,537,26,-20,10,23,165,68,10,-23,3,10,-9,8,6,-25,11,-18,-6,38,7,6,16,2,-6,42,11,-22,6,-32,-9,99,21,46
-10,207,571,-7,8,14,-14,62,64,-21,16,3,5,8,0,-21,25,0,11,13,15,-6,10,-21,0,10,113,17,22,-1,-32,32,626,60,65,7,139
1,28,-17,-29,16,5,-39,28,25,34,14,10,2,27,284,486,34,3,-27,-12,383,146,47,-7,-21,14,38,-3,29,5,-9,13,-7,-8,28,5,-117
4,13,52,52,9,-7,-30,21,110,296,17,8,-33,19,106,41,26,5,0,15,13,-6,39,-5,-61,7,-8,-19,19,3,-8,32,17,-20,5,-2,168
-16,20,-28,-12,35,3,-37,10,-35,-20,12,-8,-18,26,-1,5,20,4,-8,10,21,-7,27,8,-1,22,-35,-16,24,26,-14,29,-4,-11,40,-2,-119
-2,-13,-21,-6,31,-14,-36,376,303,13,28,1,-18,391,157,-16,7,17,-13,51,-30,-32,26,1,-29,14,36,-24,18,-13,-38,-2,-17,-6,-6,-9,-72
240,21,-15,-13,-3,301,-2,13,1,8,26,-6,-13,-4,4,3,21,3,-36,13,-40,-21,35,12,-27,36,-4,-5,35,-1,-16,29,18,6,39,135,-113
30,21,7,-34,-1,12,371,278,21,3,13,-12,355,40,31,2,11,27,27,22,-6,-14,2,32,3,-15,-15,-3,26,21,-8,-6,-6,6,23,20,-5
2,-25,-28,5,71,796,-21,-4,-28,-21,14,49,16,-7,9,-7,-16,23,-2,4,42,13,12,63,-17,20,6,8,0,61,21,-17,29,29,35,1225,-94
-1,-29,29,89,548,46,-12,0,0,144,65,8,-30,8,35,20,30,-12,-3,9,-2,-8,28,12,-22,28,10,9,20,7,-16,18,8,9,74,-2,46
20,182,542,4,26,22,8,76,75,5,13,24,1,-14,-10,-26,18,10,-11,-12,-4,-22,25,19,19,22,113,54,17,-3,9,34,623,48,9,-2,139
-16,16,-1,28,3,16,-4,2,-24,14,-4,9,15,20,0,-10,-18,-6,-4,-5,4,31,89,1,1,1,-25,879,262,43,0,19,48,680,33,3,-22
3,-13,-27,-22,14,-6,-1,1,22,32,11,1,-18,15,304,489,2,10,-7,40,419,153,6,7,-2,34,45,15,-5,10,-10,-5,0,13,24,-11,-116
11,4,3,7,38,-4,30,-4,9,18,25,-27,-7,-4,-14,27,4,-6,-11,14,-5,22,0,-26,-43,17,-12,34,39,189,9,13,-3,31,73,195,-118
-5,40,40,43,43,-32,17,358,309,22,46,-33,-1,344,209,51,27,-50,-11,26,22,33,24,-43,13,28,29,47,61,-34,6,-8,11,8,46,-22,-73
-29,16,24,54,603,20,5,2,4,20,109,-15,-6,-3,0,-1,61,17,-33,0,-8,22,66,13,-8,23,29,22,47,123,-18,14,34,57,613,783,-55
267,33,-20,16,71,290,-13,25,13,31,53,4,-6,35,-3,17,54,-3,-11,-4,-16,33,53,19,-22,20,-8,16,49,-5,-21,29,20,36,81,111,-113
28,11,-19,50,87,15,377,264,-3,39,65,26,390,47,13,27,65,34,66,32,0,18,72,26,-8,22,13,39,53,-17,28,7,10,25,66,0,-5
1,23,36,35,120,803,-1,15,29,45,78,28,-6,6,43,34,75,4,39,12,9,60,57,5,113,48,20,45,62,37,213,37,24,43,56,1221,-94
