@relation resultsNCexpanded-weka.filters.unsupervised.attribute.Remove-R146-151

@attribute 00 numeric
@attribute 01 numeric
@attribute 02 numeric
@attribute 03 numeric
@attribute 04 numeric
@attribute 05 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute c00 numeric
@attribute c01 numeric
@attribute c02 numeric
@attribute c03 numeric
@attribute c04 numeric
@attribute c05 numeric
@attribute c10 numeric
@attribute c11 numeric
@attribute c12 numeric
@attribute c13 numeric
@attribute c14 numeric
@attribute c15 numeric
@attribute c20 numeric
@attribute c21 numeric
@attribute c22 numeric
@attribute c23 numeric
@attribute c24 numeric
@attribute c25 numeric
@attribute c30 numeric
@attribute c31 numeric
@attribute c32 numeric
@attribute c33 numeric
@attribute c34 numeric
@attribute c35 numeric
@attribute c40 numeric
@attribute c41 numeric
@attribute c42 numeric
@attribute c43 numeric
@attribute c44 numeric
@attribute c45 numeric
@attribute c50 numeric
@attribute c51 numeric
@attribute c52 numeric
@attribute c53 numeric
@attribute c54 numeric
@attribute c55 numeric
@attribute s00 numeric
@attribute s01 numeric
@attribute s02 numeric
@attribute s03 numeric
@attribute s04 numeric
@attribute s05 numeric
@attribute s10 numeric
@attribute s11 numeric
@attribute s12 numeric
@attribute s13 numeric
@attribute s14 numeric
@attribute s15 numeric
@attribute s20 numeric
@attribute s21 numeric
@attribute s22 numeric
@attribute s23 numeric
@attribute s24 numeric
@attribute s25 numeric
@attribute s30 numeric
@attribute s31 numeric
@attribute s32 numeric
@attribute s33 numeric
@attribute s34 numeric
@attribute s35 numeric
@attribute s40 numeric
@attribute s41 numeric
@attribute s42 numeric
@attribute s43 numeric
@attribute s44 numeric
@attribute s45 numeric
@attribute s50 numeric
@attribute s51 numeric
@attribute s52 numeric
@attribute s53 numeric
@attribute s54 numeric
@attribute s55 numeric
@attribute t00 numeric
@attribute t01 numeric
@attribute t02 numeric
@attribute t03 numeric
@attribute t04 numeric
@attribute t05 numeric
@attribute t10 numeric
@attribute t11 numeric
@attribute t12 numeric
@attribute t13 numeric
@attribute t14 numeric
@attribute t15 numeric
@attribute t20 numeric
@attribute t21 numeric
@attribute t22 numeric
@attribute t23 numeric
@attribute t24 numeric
@attribute t25 numeric
@attribute t30 numeric
@attribute t31 numeric
@attribute t32 numeric
@attribute t33 numeric
@attribute t34 numeric
@attribute t35 numeric
@attribute t40 numeric
@attribute t41 numeric
@attribute t42 numeric
@attribute t43 numeric
@attribute t44 numeric
@attribute t45 numeric
@attribute t50 numeric
@attribute t51 numeric
@attribute t52 numeric
@attribute t53 numeric
@attribute t54 numeric
@attribute t55 numeric
@attribute R numeric

@data
-3,38,59,8,-12,-10,-43,32,16,8,10,6,-6,35,12,26,5,21,-18,31,34,22,7,4,-20,29,167,7,8,6,-18,39,616,-9,-4,-5,-0.989992,0.955074,-0.77108,-0.1455,0.843854,-0.839072,0.555113,0.834223,-0.957659,-0.1455,-0.839072,0.96017,0.96017,-0.903692,0.843854,0.646919,0.283662,-0.547729,0.660317,0.914742,-0.84857,-0.999961,0.753902,-0.653644,0.408082,-0.748058,-0.879689,0.753902,-0.1455,0.96017,0.660317,0.266643,0.969445,-0.91113,-0.653644,0.283662,-0.14112,0.296369,0.636738,0.989358,0.536573,0.544021,0.831775,0.551427,-0.287903,0.989358,-0.544021,-0.279415,0.279415,-0.428183,-0.536573,0.762558,-0.958924,0.836656,0.750987,-0.404038,0.529083,-0.008851,0.656987,-0.756802,-0.912945,-0.663634,-0.47555,0.656987,0.989358,-0.279415,0.750987,0.963795,0.24531,-0.412118,0.756802,0.958924,0.142547,0.31031,-0.825774,-6.799711,0.63586,-0.648361,1.498387,0.661006,0.300632,-6.799711,0.648361,-0.291006,0.291006,0.473815,-0.63586,1.178754,-3.380515,-1.527499,1.137314,-0.441696,-0.623499,0.008852,0.871448,1.157821,-2.237161,0.887143,0.540589,0.871448,-6.799711,-0.291006,1.137314,3.614554,0.253042,0.452316,-1.157821,3.380515,75
-16,44,195,30,9,5,-27,29,18,-30,-10,6,-14,34,10,-2,5,3,2,40,40,30,15,7,-1,8,32,15,14,23,-21,7,232,75,11,28,-0.957659,0.999843,0.975623,0.154251,-0.91113,0.283662,-0.292139,-0.748058,0.660317,0.154251,-0.839072,0.96017,0.136737,-0.84857,-0.839072,-0.416147,0.283662,-0.989992,-0.416147,-0.666938,-0.666938,0.154251,-0.759688,0.753902,0.540302,-0.1455,0.834223,-0.759688,0.136737,-0.532833,-0.547729,0.753902,0.887983,0.921751,0.004426,-0.962606,0.287903,0.017702,0.219455,-0.988032,0.412118,-0.958924,-0.956376,-0.663634,-0.750987,0.988032,0.544021,-0.279415,-0.990607,0.529083,-0.544021,-0.909297,-0.958924,0.14112,0.909297,0.745113,0.745113,-0.988032,0.650288,0.656987,-0.841471,0.989358,0.551427,0.650288,0.990607,-0.84622,-0.836656,0.656987,-0.459877,-0.387782,-0.99999,0.270906,-0.300632,0.017705,0.224938,-6.405331,-0.452316,-3.380515,3.273704,0.887143,-1.137314,6.405331,-0.648361,-0.291006,-7.244607,-0.623499,0.648361,2.18504,-3.380515,-0.142547,-2.18504,-1.117215,-1.117215,-6.405331,-0.855993,0.871448,-1.557408,-6.799711,0.661006,-0.855993,7.244607,1.588153,1.527499,0.871448,-0.517889,-0.420701,-225.950846,-0.28143,160
31,30,44,133,97,5,-6,27,58,160,50,10,-28,25,11,5,20,7,18,20,11,20,9,-10,7,63,39,34,16,10,8,17,40,34,17,7,0.914742,0.154251,0.999843,0.494872,-0.925148,0.283662,0.96017,-0.292139,0.11918,-0.975629,0.964966,-0.839072,-0.962606,0.991203,0.004426,0.283662,0.408082,0.753902,0.660317,0.408082,0.004426,0.408082,-0.91113,-0.839072,0.753902,0.985897,0.266643,-0.84857,-0.957659,-0.839072,-0.1455,-0.275163,-0.666938,-0.84857,-0.275163,0.753902,-0.404038,-0.988032,0.017702,0.868966,0.379608,-0.958924,0.279415,0.956376,0.992873,0.219425,-0.262375,-0.544021,-0.270906,-0.132352,-0.99999,-0.958924,0.912945,0.656987,-0.750987,0.912945,-0.99999,0.912945,0.412118,0.544021,0.656987,0.167356,0.963795,0.529083,-0.287903,-0.544021,0.989358,-0.961397,0.745113,0.529083,-0.961397,0.656987,-0.441696,-6.405331,0.017705,1.75594,-0.410321,-3.380515,0.291006,-3.273704,8.330857,-0.224906,-0.271901,0.648361,0.28143,-0.133526,-225.950846,-3.380515,2.237161,0.871448,-1.137314,2.237161,-225.950846,2.237161,-0.452316,-0.648361,0.871448,0.16975,3.614554,-0.623499,0.300632,0.648361,-6.799711,3.493916,-1.117215,-0.623499,3.493916,0.871448,165
25,1,23,8,19,19,6,13,78,28,15,-9,31,21,24,17,2,33,15,14,4,12,12,49,-16,30,21,9,2,15,27,24,16,4,7,2,0.991203,0.540302,-0.532833,-0.1455,0.988705,0.988705,0.96017,0.907447,-0.857803,-0.962606,-0.759688,-0.91113,0.914742,-0.547729,0.424179,-0.275163,-0.416147,-0.013277,-0.759688,0.136737,-0.653644,0.843854,0.843854,0.300593,-0.957659,0.154251,-0.547729,-0.91113,-0.416147,-0.759688,-0.292139,0.424179,-0.957659,-0.653644,0.753902,-0.416147,-0.132352,0.841471,-0.84622,0.989358,0.149877,0.149877,-0.279415,0.420167,0.513978,0.270906,0.650288,-0.412118,-0.404038,0.836656,-0.905578,-0.961397,0.909297,0.999912,0.650288,0.990607,-0.756802,-0.536573,-0.536573,-0.953753,0.287903,-0.988032,0.836656,0.412118,0.909297,0.650288,0.956376,-0.905578,-0.287903,-0.756802,0.656987,0.909297,-0.133526,1.557408,1.588153,-6.799711,0.151589,0.151589,-0.291006,0.463021,-0.59918,-0.28143,-0.855993,0.452316,-0.441696,-1.527499,-2.134897,3.493916,-2.18504,-75.313015,-0.855993,7.244607,1.157821,-0.63586,-0.63586,-3.172909,-0.300632,-6.405331,-1.527499,-0.452316,-2.18504,-0.855993,-3.273704,-2.134897,0.300632,1.157821,0.871448,-2.18504,47
61,16,18,24,2366,71,39,6,26,88,110,10,24,22,37,25,64,21,58,30,44,19,31,46,36,-4,39,37,40,33,53,37,22,26,76,138,-0.258102,-0.957659,0.660317,0.424179,-0.928393,-0.309023,0.266643,0.96017,0.646919,0.999373,-0.999021,-0.839072,0.424179,-0.999961,0.765414,0.991203,0.391857,-0.547729,0.11918,0.154251,0.999843,0.988705,0.914742,-0.432178,-0.127964,-0.653644,0.266643,0.765414,-0.666938,-0.013277,-0.918283,0.765414,-0.999961,0.646919,0.824331,0.973649,-0.966118,-0.287903,-0.750987,-0.905578,-0.3716,0.951055,0.963795,-0.279415,0.762558,0.035398,-0.044243,-0.544021,-0.905578,-0.008851,-0.643538,-0.132352,0.920026,0.836656,0.992873,-0.988032,0.017702,0.149877,-0.404038,0.901788,-0.991779,0.756802,0.963795,-0.643538,0.745113,0.999912,0.395925,-0.643538,-0.008851,0.762558,0.566108,-0.228052,3.743168,0.300632,-1.137314,-2.134897,0.400262,-3.07762,3.614554,-0.291006,1.178754,0.035421,0.044286,0.648361,-2.134897,0.008852,-0.840771,-0.133526,2.34786,-1.527499,8.330857,-6.405331,0.017705,0.151589,-0.441696,-2.086614,7.750471,-1.157821,3.614554,-0.840771,-1.117215,-75.313015,-0.431158,-0.840771,0.008852,1.178754,0.686748,-0.234224,58
9,27,65,11,9,10,18,27,39,9,-1,31,43,30,36,120,207,10,51,3,19,130,39,17,56,28,30,27,3,-8,37,18,56,13,20,2,-0.91113,-0.292139,-0.562454,0.004426,-0.91113,-0.839072,0.660317,-0.292139,0.266643,-0.91113,0.540302,0.914742,0.555113,0.154251,-0.127964,0.814181,0.941037,-0.839072,0.742154,-0.989992,0.988705,-0.367291,0.266643,-0.275163,0.85322,-0.962606,0.154251,-0.292139,-0.989992,-0.1455,0.765414,0.660317,0.85322,0.907447,0.408082,-0.416147,0.412118,0.956376,0.826829,-0.99999,0.412118,-0.544021,-0.750987,0.956376,0.963795,0.412118,-0.841471,-0.404038,-0.831775,-0.988032,-0.991779,0.580611,-0.338305,-0.544021,0.670229,0.14112,0.149877,-0.930106,0.963795,-0.961397,-0.521551,0.270906,-0.988032,0.956376,0.14112,-0.989358,-0.643538,-0.750987,-0.521551,0.420167,0.912945,0.909297,-0.452316,-3.273704,-1.470038,-225.950846,-0.452316,0.648361,-1.137314,-3.273704,3.614554,-0.452316,-1.557408,-0.441696,-1.498387,-6.405331,7.750471,0.713123,-0.359503,0.648361,0.903086,-0.142547,0.151589,2.532338,3.614554,3.493916,-0.611274,-0.28143,-6.405331,-3.273704,-0.142547,6.799711,-0.840771,-1.137314,-0.611274,0.463021,2.237161,-2.18504,134
17,19,210,-4,5,7,-4,1,51,2,-2,12,32,23,42,0,17,14,30,-21,32,15,6,13,9,0,36,-14,-3,5,22,-9,129,14,18,10,-0.275163,0.988705,-0.883877,-0.653644,0.283662,0.753902,-0.653644,0.540302,0.742154,-0.416147,-0.416147,0.843854,0.834223,-0.532833,-0.399985,1,-0.275163,0.136737,0.154251,-0.547729,0.834223,-0.759688,0.96017,0.907447,-0.91113,1,-0.127964,0.136737,-0.989992,0.283662,-0.999961,-0.91113,-0.981106,0.136737,0.660317,-0.839072,-0.961397,0.149877,0.467719,0.756802,-0.958924,0.656987,0.756802,0.841471,0.670229,0.909297,-0.909297,-0.536573,0.551427,-0.84622,-0.916522,0,-0.961397,0.990607,-0.988032,-0.836656,0.551427,0.650288,-0.279415,0.420167,0.412118,0,-0.991779,-0.990607,-0.14112,-0.958924,-0.008851,-0.412118,-0.193473,0.990607,-0.750987,-0.544021,3.493916,0.151589,-0.529167,-1.157821,-3.380515,0.871448,-1.157821,1.557408,0.903086,-2.18504,2.18504,-0.63586,0.661006,1.588153,2.291388,0,3.493916,7.244607,-6.405331,1.527499,0.661006,-0.855993,-0.291006,0.463021,-0.452316,0,7.750471,-7.244607,0.142547,-3.380515,0.008852,0.452316,0.197199,7.244607,-1.137314,0.648361,160
25,16,18,62,4,9,32,25,74,32,14,1,16,5,58,15,20,9,-8,17,-17,19,-2,7,32,28,14,8,18,6,12,4,19,93,32,7,0.991203,-0.957659,0.660317,0.673507,-0.653644,-0.91113,0.834223,0.991203,0.171717,0.834223,0.136737,0.540302,-0.957659,0.283662,0.11918,-0.759688,0.408082,-0.91113,-0.1455,-0.275163,-0.275163,0.988705,-0.416147,0.753902,0.834223,-0.962606,0.136737,-0.1455,0.660317,0.96017,0.843854,-0.653644,0.988705,0.317429,0.834223,0.753902,-0.132352,-0.287903,-0.750987,-0.739181,-0.756802,0.412118,0.551427,-0.132352,-0.985146,0.551427,0.990607,0.841471,-0.287903,-0.958924,0.992873,0.650288,0.912945,0.412118,-0.989358,-0.961397,0.961397,0.149877,-0.909297,0.656987,0.551427,0.270906,0.990607,0.989358,-0.750987,-0.279415,-0.536573,-0.756802,0.149877,-0.948282,0.551427,0.656987,-0.133526,0.300632,-1.137314,-1.09751,1.157821,-0.452316,0.661006,-0.133526,-5.737023,0.661006,7.244607,1.557408,0.300632,-3.380515,8.330857,-0.855993,2.237161,-0.452316,6.799711,3.493916,-3.493916,0.151589,2.18504,0.871448,0.661006,-0.28143,7.244607,-6.799711,-1.137314,-0.291006,-0.63586,1.157821,0.151589,-2.987386,0.661006,0.871448,172
56,16,15,-27,-1,1,42,17,59,5,8,-6,2308,24,39,-15,6,26,63,9,-9,-44,2,40,32,14,47,14,12,24,26,-16,42,-2,5,-7,0.85322,-0.957659,-0.759688,-0.292139,0.540302,0.540302,-0.399985,-0.275163,-0.77108,0.283662,-0.1455,0.96017,-0.479597,0.424179,0.266643,-0.759688,0.96017,0.646919,0.985897,-0.91113,-0.91113,0.999843,-0.416147,-0.666938,0.834223,0.136737,-0.992335,0.136737,0.843854,0.424179,0.646919,-0.957659,-0.399985,-0.416147,0.283662,0.753902,-0.521551,-0.287903,0.650288,-0.956376,-0.841471,0.841471,-0.916522,-0.961397,0.636738,-0.958924,0.989358,0.279415,0.877489,-0.905578,0.963795,-0.650288,-0.279415,0.762558,0.167356,0.412118,-0.412118,-0.017702,0.909297,0.745113,0.551427,0.990607,0.123573,0.990607,-0.536573,-0.905578,0.762558,0.287903,-0.916522,-0.909297,-0.958924,-0.656987,-0.611274,0.300632,-0.855993,3.273704,-1.557408,1.557408,2.291388,3.493916,-0.825774,-3.380515,-6.799711,0.291006,-1.829636,-2.134897,3.614554,0.855993,-0.291006,1.178754,0.16975,-0.452316,0.452316,-0.017705,-2.18504,-1.117215,0.661006,7.244607,-0.124528,7.244607,-0.63586,-2.134897,1.178754,-0.300632,2.291388,2.18504,-3.380515,-0.871448,45
35,-19,11,26,2363,70,21,31,51,68,82,7,9,-22,34,17,36,1,19,-5,30,-13,26,42,23,-8,1,-7,50,55,19,20,20,-1,54,126,-0.903692,0.988705,0.004426,0.646919,0.866662,0.633319,-0.547729,0.914742,0.742154,0.440143,0.949678,0.753902,-0.91113,-0.999961,-0.84857,-0.275163,-0.127964,0.540302,0.988705,0.283662,0.154251,0.907447,0.646919,-0.399985,-0.532833,-0.1455,0.540302,0.753902,0.964966,0.022127,0.988705,0.408082,0.408082,0.540302,-0.82931,0.943984,-0.428183,-0.149877,-0.99999,0.762558,0.498896,0.773891,0.836656,-0.404038,0.670229,-0.897928,0.313229,0.656987,0.412118,0.008851,0.529083,-0.961397,-0.991779,0.841471,0.149877,0.958924,-0.988032,-0.420167,0.762558,-0.916522,-0.84622,-0.989358,0.841471,-0.656987,-0.262375,-0.999755,0.149877,0.912945,0.912945,-0.841471,-0.558789,0.329991,0.473815,-0.151589,-225.950846,1.178754,0.575652,1.22196,-1.527499,-0.441696,0.903086,-2.040082,0.329826,0.871448,-0.452316,-0.008852,-0.623499,3.493916,7.750471,1.557408,0.151589,3.380515,-6.405331,-0.463021,1.178754,2.291388,1.588153,6.799711,1.557408,-0.871448,-0.271901,-45.183088,0.151589,2.237161,2.237161,-1.557408,0.6738,0.349572,60
24,-11,10,8,23,29,9,-23,16,16,24,30,28,-15,35,115,192,7,8,9,34,113,36,6,23,13,37,8,6,20,31,-21,-4,2,13,13,0.424179,0.004426,-0.839072,-0.1455,-0.532833,-0.748058,-0.91113,-0.532833,-0.957659,-0.957659,0.424179,0.154251,-0.962606,-0.759688,-0.903692,-0.32581,-0.93489,0.753902,-0.1455,-0.91113,-0.84857,0.995267,-0.127964,0.96017,-0.532833,0.907447,0.765414,-0.1455,0.96017,0.408082,0.914742,-0.547729,-0.653644,-0.416147,0.907447,0.907447,-0.905578,0.99999,-0.544021,0.989358,-0.84622,-0.663634,0.412118,0.84622,-0.287903,-0.287903,-0.905578,-0.988032,0.270906,-0.650288,-0.428183,0.945435,-0.354938,0.656987,0.989358,0.412118,0.529083,-0.097182,-0.991779,-0.279415,-0.84622,0.420167,-0.643538,0.989358,-0.279415,0.912945,-0.404038,-0.836656,0.756802,0.909297,0.420167,0.420167,-2.134897,225.950846,0.648361,-6.799711,1.588153,0.887143,-0.452316,-1.588153,0.300632,0.300632,-2.134897,-6.405331,-0.28143,0.855993,0.473815,-2.901801,0.379658,0.871448,-6.799711,-0.452316,-0.623499,-0.097644,7.750471,-0.291006,1.588153,0.463021,-0.840771,-6.799711,-0.291006,2.237161,-0.441696,1.527499,-1.157821,-2.18504,0.463021,0.463021,136
19,7,43,6,9,-4,14,20,18,13,-4,18,24,23,27,-15,-2,0,16,5,30,-21,-2,4,6,24,100,17,10,-5,28,8,664,19,11,19,0.988705,0.753902,0.555113,0.96017,-0.91113,-0.653644,0.136737,0.408082,0.660317,0.907447,-0.653644,0.660317,0.424179,-0.532833,-0.292139,-0.759688,-0.416147,1,-0.957659,0.283662,0.154251,-0.547729,-0.416147,-0.653644,0.96017,0.424179,0.862319,-0.275163,-0.839072,0.283662,-0.962606,-0.1455,-0.432124,0.988705,0.004426,0.988705,0.149877,0.656987,-0.831775,-0.279415,0.412118,0.756802,0.990607,0.912945,-0.750987,0.420167,0.756802,-0.750987,-0.905578,-0.84622,0.956376,-0.650288,-0.909297,0,-0.287903,-0.958924,-0.988032,-0.836656,-0.909297,-0.756802,-0.279415,-0.905578,-0.506366,-0.961397,-0.544021,0.958924,0.270906,0.989358,-0.901814,0.149877,-0.99999,0.149877,0.151589,0.871448,-1.498387,-0.291006,-0.452316,-1.157821,7.244607,2.237161,-1.137314,0.463021,-1.157821,-1.137314,-2.134897,1.588153,-3.273704,0.855993,2.18504,0,0.300632,-3.380515,-6.405331,1.527499,2.18504,1.157821,-0.291006,-2.134897,-0.587214,3.493916,0.648361,3.380515,-0.28143,-6.799711,2.086936,0.151589,-225.950846,0.151589,78
25,6,208,1,24,7,37,18,34,-10,14,21,37,-4,36,-6,14,11,-7,9,32,28,10,3,48,-3,41,-6,14,16,16,8,100,33,24,28,0.991203,0.96017,0.793118,0.540302,0.424179,0.753902,0.765414,0.660317,-0.84857,-0.839072,0.136737,-0.547729,0.765414,-0.653644,-0.127964,0.96017,0.136737,0.004426,0.753902,-0.91113,0.834223,-0.962606,-0.839072,-0.989992,-0.640144,-0.989992,-0.987339,0.96017,0.136737,-0.957659,-0.957659,-0.1455,0.862319,-0.013277,0.424179,-0.962606,-0.132352,-0.279415,0.609068,0.841471,-0.905578,0.656987,-0.643538,-0.750987,0.529083,0.544021,0.990607,0.836656,-0.643538,0.756802,-0.991779,0.279415,0.990607,-0.99999,-0.656987,0.412118,0.551427,0.270906,-0.544021,0.14112,-0.768255,-0.14112,-0.158623,0.279415,0.990607,-0.287903,-0.287903,0.989358,-0.506366,0.999912,-0.905578,0.270906,-0.133526,-0.291006,0.767941,1.557408,-2.134897,0.871448,-0.840771,-1.137314,-0.623499,-0.648361,7.244607,-1.527499,-0.840771,-1.157821,7.750471,0.291006,7.244607,-225.950846,-0.871448,-0.452316,0.661006,-0.28143,0.648361,-0.142547,1.200127,0.142547,0.160657,0.291006,7.244607,0.300632,0.300632,-6.799711,-0.587214,-75.313015,-2.134897,-0.28143,161
19,18,59,48,6,3,0,-9,24,3,4,3,11,-24,0,-7,1,17,14,3,3,5,0,6,32,30,38,38,26,8,20,2,42,91,69,-8,0.988705,0.660317,-0.77108,-0.640144,0.96017,-0.989992,1,-0.91113,0.424179,-0.989992,-0.653644,-0.989992,0.004426,0.424179,1,0.753902,0.540302,-0.275163,0.136737,-0.989992,-0.989992,0.283662,1,0.96017,0.834223,0.154251,0.955074,0.955074,0.646919,-0.1455,0.408082,-0.416147,-0.399985,-0.994367,0.99339,-0.1455,0.149877,-0.750987,0.636738,-0.768255,-0.279415,0.14112,0,-0.412118,-0.905578,0.14112,-0.756802,0.14112,-0.99999,0.905578,0,-0.656987,0.841471,-0.961397,0.990607,0.14112,0.14112,-0.958924,0,-0.279415,0.551427,-0.988032,0.296369,0.296369,0.762558,0.989358,0.912945,0.909297,-0.916522,0.105988,-0.114785,-0.989358,0.151589,-1.137314,-0.825774,1.200127,-0.291006,-0.142547,0,0.452316,-2.134897,-0.142547,1.157821,-0.142547,-225.950846,2.134897,0,-0.871448,1.557408,3.493916,7.244607,-0.142547,-0.142547,-3.380515,0,-0.291006,0.661006,-6.405331,0.31031,0.31031,1.178754,-6.799711,2.237161,-2.18504,2.291388,-0.106588,-0.115549,6.799711,173
37,23,35,-31,2,12,13,-6,74,24,22,0,38,16,51,8,11,24,14,-9,3,-21,25,38,10,3,41,-17,2,17,11,-19,24,-4,3,10,0.765414,-0.532833,-0.903692,0.914742,-0.416147,0.843854,0.907447,0.96017,0.171717,0.424179,-0.999961,1,0.955074,-0.957659,0.742154,-0.1455,0.004426,0.424179,0.136737,-0.91113,-0.989992,-0.547729,0.991203,0.955074,-0.839072,-0.989992,-0.987339,-0.275163,-0.416147,-0.275163,0.004426,0.988705,0.424179,-0.653644,-0.989992,-0.839072,-0.643538,-0.84622,-0.428183,0.404038,0.909297,-0.536573,0.420167,0.279415,-0.985146,-0.905578,-0.008851,0,0.296369,-0.287903,0.670229,0.989358,-0.99999,-0.905578,0.990607,-0.412118,0.14112,-0.836656,-0.132352,0.296369,-0.544021,0.14112,-0.158623,0.961397,0.909297,-0.961397,-0.99999,-0.149877,-0.905578,0.756802,0.14112,-0.544021,-0.840771,1.588153,0.473815,0.441696,-2.18504,-0.63586,0.463021,0.291006,-5.737023,-2.134897,0.008852,0,0.31031,0.300632,0.903086,-6.799711,-225.950846,-2.134897,7.244607,0.452316,-0.142547,1.527499,-0.133526,0.31031,0.648361,-0.142547,0.160657,-3.493916,-2.18504,3.493916,-225.950846,-0.151589,-2.134897,-1.157821,-0.142547,0.648361,44
48,13,19,-24,2363,85,12,-18,2,50,94,7,37,-12,45,-1,42,2,11,27,20,3,33,25,13,13,30,13,48,54,16,-3,9,-17,56,133,-0.640144,0.907447,0.988705,0.424179,0.866662,-0.984377,0.843854,0.660317,-0.416147,0.964966,0.969459,0.753902,0.765414,0.843854,0.525322,0.540302,-0.399985,-0.416147,0.004426,-0.292139,0.408082,-0.989992,-0.013277,0.991203,0.907447,0.907447,0.154251,0.907447,-0.640144,-0.82931,-0.957659,-0.989992,-0.91113,-0.275163,0.85322,0.494872,-0.768255,0.420167,0.149877,0.905578,0.498896,-0.176076,-0.536573,0.750987,0.909297,-0.262375,-0.245252,0.656987,-0.643538,0.536573,0.850904,-0.841471,-0.916522,0.909297,-0.99999,0.956376,0.912945,0.14112,0.999912,-0.132352,0.420167,0.420167,-0.988032,0.420167,-0.768255,-0.558789,-0.287903,-0.14112,0.412118,0.961397,-0.521551,0.868966,1.200127,0.463021,0.151589,2.134897,0.575652,0.17887,-0.63586,1.137314,-2.18504,-0.271901,-0.252978,0.871448,-0.840771,0.63586,1.619775,-1.557408,2.291388,-2.18504,-225.950846,-3.273704,2.237161,-0.142547,-75.313015,-0.133526,0.463021,0.463021,-6.405331,0.463021,1.200127,0.6738,0.300632,0.142547,-0.452316,-3.493916,-0.611274,1.75594,60
-3,-1,-24,13,3,33,14,-12,-3,-20,5,15,6,27,47,154,210,10,5,-17,36,107,34,-6,-7,-5,21,36,-1,1,32,4,-1,-23,15,26,-0.989992,0.540302,0.424179,0.907447,-0.989992,-0.013277,0.136737,0.843854,-0.989992,0.408082,0.283662,-0.759688,0.96017,-0.292139,-0.992335,-0.998081,-0.883877,-0.839072,0.283662,-0.275163,-0.127964,0.98278,-0.84857,0.96017,0.753902,0.283662,-0.547729,-0.127964,0.540302,0.540302,0.834223,-0.653644,0.540302,-0.532833,-0.759688,0.646919,-0.14112,-0.841471,0.905578,0.420167,0.14112,0.999912,0.990607,0.536573,-0.14112,-0.912945,-0.958924,0.650288,-0.279415,0.956376,0.123573,-0.06192,0.467719,-0.544021,-0.958924,0.961397,-0.991779,0.184782,0.529083,0.279415,-0.656987,0.958924,0.836656,-0.991779,-0.841471,0.841471,0.551427,-0.756802,-0.841471,0.84622,0.650288,0.762558,0.142547,-1.557408,2.134897,0.463021,-0.142547,-75.313015,7.244607,0.63586,0.142547,-2.237161,-3.380515,-0.855993,-0.291006,-3.273704,-0.124528,0.062039,-0.529167,0.648361,-3.380515,-3.493916,7.750471,0.18802,-0.623499,0.291006,-0.871448,3.380515,-1.527499,7.750471,-1.557408,1.557408,0.661006,1.157821,-1.557408,-1.588153,-0.855993,1.178754,136
36,39,52,1,3,-2,11,0,-5,-14,1,8,9,19,12,27,-19,19,27,24,27,2,2,-9,5,20,26,-3,-12,6,26,25,35,16,-3,2,-0.127964,0.266643,-0.162991,0.540302,-0.989992,-0.416147,0.004426,1,0.283662,0.136737,0.540302,-0.1455,-0.91113,0.988705,0.843854,-0.292139,0.988705,0.988705,-0.292139,0.424179,-0.292139,-0.416147,-0.416147,-0.91113,0.283662,0.408082,0.646919,-0.989992,0.843854,0.96017,0.646919,0.991203,-0.903692,-0.957659,-0.989992,-0.416147,-0.991779,0.963795,0.986628,0.841471,0.14112,-0.909297,-0.99999,0,0.958924,-0.990607,0.841471,0.989358,0.412118,0.149877,-0.536573,0.956376,-0.149877,0.149877,0.956376,-0.905578,0.956376,0.909297,0.909297,-0.412118,-0.958924,0.912945,0.762558,-0.14112,0.536573,-0.279415,0.762558,-0.132352,-0.428183,-0.287903,-0.14112,0.909297,7.750471,3.614554,-6.053272,1.557408,-0.142547,2.18504,-225.950846,0,3.380515,-7.244607,1.557408,-6.799711,-0.452316,0.151589,-0.63586,-3.273704,-0.151589,0.151589,-3.273704,-2.134897,-3.273704,-2.18504,-2.18504,0.452316,-3.380515,2.237161,1.178754,0.142547,0.63586,-0.291006,1.178754,-0.133526,0.473815,0.300632,0.142547,-2.18504,78
